Title,Date,User,Body,Rating 
Finally touching base with my roots,07/26/2016,Second Chance?,"On my father's side, my Abuelo and Abuela were Spanish speaking immigrants to the States - from Costa Rica and Puerto Rico respectively. Sadly, Abuelo died before I was born and Abuela died when I was 4, so I never knew them. And, my father never spoke Spanish or about his upbringing. So, I never really had exposure to the Latino culture nor thought of myself as Latino. But this podcast has helped me to start to connect with and understand those who I am connected to through the Abuelo and Abuela I never knew. It has also helped me to understand more about the struggles of those who are Spanish-speaking and/or non-whites in the States. Thank you for helping me to widen my view of the country I grew up in and those that make it more diverse and special.",5
Phenomenal Journalism,07/26/2016,JesseValdez,"Just phenomenal journalism all around. They are thoughtful, intelligent, and thorough in their stories. You can feel their pride and respect for the Latino community. Everyone can benefit in one way or another from listening to this podcast. I'm especially passionate about immigrant detention and this last series you guys did was incredible. I tell everyone about this podcast. It's so nice to see the direction our Latino culture is headed. Way to go guys!!",5
One of my favorite NPR programs at my fingertips,07/26/2016,ChristinATX,"Important topics for our culture, moving and relevant for all.",5
Thank you,05/19/2016,AAltair,Great,5
"Latinos, latinos, latinos",05/20/2016,Curiouscustard,We are a huge part of history and this podcast also dives into all different eras and point in time where Latinos have been forgotten but never completely because of this cool podcast with Maria. Love that lady!,5
Great content with myriad perspectives,05/22/2016,LizCervantes.88,"Great way to connect with Latinos, America, and the world as a whole. With this show, one can learn and grow. Maria is inspiring, introspective and knowledgeable. I use the show topics as talking points with my Mexican father to learn more about him and relate more to him. Thanks Latino USA!",5
Great show!,05/23/2016,reviewingandratingalways,I love it! I can relate this show a lot and feels nice to see how Latinos relate to the USA. It gives Latinos a platform to explore their potentials and share it with the world. Thanks!,5
student/driver,05/25/2016,bluemosr,Relevant news with a voice that needs to be heard,5
Fantastic show!,05/27/2016,Jgl5v,Latino USA has become a wonderful weekly tradition for me. It's a way for me to keep in touch with my roots and my community. Highly recommended! Keep up the good work.,5
Love it!!!,06/02/2016,Lg34$,Sooooo in love with this podcast!! Feels like home🏡,5
Quality Journalism for Everyone.,06/07/2016,Gizmobff,Wow! Was my first reaction. Being Hispanic parent of immigrants and very proud of my roots they are conversations that go unheard and thank you for giving a voice to many Hispanic concerns and light to all the beautiful parts as well. I share with anyone who would listen.,5
Fantastic,06/08/2016,MyChelleBug,"I so enjoy listening to this podcast. As a Speech/Language Pathologist, who lives in a highly Hispanic populated region, language is very important to me. I so enjoyed the episode Palabras since my coworkers are always transwording and it makes us laugh so much. Keep up the great work.",5
"Wonderful, much-needed podcast",06/11/2016,Future_facing,"Wonderful, well curated, informative, insightful, and provides an all too often missing perspective into the English language podcast realm.",5
X,06/12/2016,Canada goose 2.0,Just awesome. Keep it up!,5
My Touchstone,06/14/2016,Walley's Buddy,"I discovered Latino USA on NPR and immediately connected with the Spanish and ""Spanglish"" spoken by the hosts, the interviews with representatives of our large Latino community who often teach me something new about our rich, diverse Latino cultura. Thank you!",5
I found my tribe!,06/16/2016,Valerie Carrera,"I look forward to the next episode. I started listening last year and as a first generation latina amarican, I constantly feel that I do not fit, that I am not ""Latina"" enough and have too many opinions. I love hearing what the team researches and finding that there are others out there with the same thoughts, even better I love being exposed to new information, and new views. Thanks Maria and the team at Latino USA for making me feel included, I love hearing my friends get as excited when I recommend this podcast.",5
ADORE,06/17/2016,KalaSunshine,I’ve learned so much about people and the Latino community from listening to this podcast!! SOLID work!,5
This podcast is a highlight of my week!,06/17/2016,JVB915,"I only recently subscribed to the Latino USA podcast, and I love the variety of stories and the perspectives that Maria Hinojosa and her colleagues provide. I am grateful for the excellent quality of journalism. I wish I had discovered the podcast sooner!",5
A voice that I didn't know we had,06/17/2016,Cipactzin,"The reflection of someone feelings, culture and knowledge is strange, even weirder when it comes from a podcast. The more I listen, the more I discover about my own identity, my role in the US, the need to participate, and the historical success and atrocious misjudments and injustices that have been done against the latino and other minority communities. I was raised with a single identity, and I am learning to accept the multiple identities I and many Americans contain, and be proud about it without shame.",5
My Weekly Must-Listen!,06/20/2016,ElKikillo,I discovered Latino USA a few months ago and I am hooked. I listen every week and am making my way through the catalogue of previous episodes. There are very few shows that portray the Latino community beyond stereotypes. Latino USA is one of those shows. The stories hit home as a first-generation Mexican -American. I will continue listening and telling everyone to listen as long as the episodes keep coming. Gracias!,5
