Title,Date,User,Body,Rating
THE BEST,03/09/2018,Nickiioo,"I have been lsitening to Code Switch for about 2 years, great journalism and fun episodes and topics. I have even gotten a few new fav songs from the podcast (in their what are you listening to section). I love their voices and find myself sharing episodes with my classmates. Very important podcast for the culture THANK YOU GUYS",5
This podcast got me into listening to podcasts,03/10/2018,Pink_Leader,"Code Switch is a valuable voice in the current era, approaching topics that I’ve never carefully considered, as a white woman. I’m so appreciative of Gene and Shireen for each episode for opening my eyes, and for the looks into a variety of lives often ignored. The first episode on Whiteness should be required listening, and the episodes around Philando Castile are essential to understanding the state of race in the US.",5
Every episode is worth your time,01/20/2018,ForTheLoveLover,"I learn so much from each episode. The reporting and storytelling are top-notch, and I can tell that the hosts are deeply passionate about the issues raised in each episode. Thank you for your work in bringing these stories to the world.",5
"Deep, serious, funny, real",01/20/2018,Melissa6500,"I love this podcast! The topics and guests are relevant and interesting and the conversation is honest, nuanced and fresh. I wish these voices and views were heard more often in the media. I wish they were dropping episodes more often. Can’t get enough!",5
5⭐️’S +,01/24/2018,Morgan313,"Finally something on NPR that isn’t so WHITE or washed down. (No disrespect Terry Gross✊🏾) NPR 2018 Do better. Let me hear from the Native Americans, Asian, Mexicans.Not just dominated by stories of white people",5
Always fascinating,01/24/2018,Ototototo,"Love Gene and Shereen's radio chemistry - always feels like I'm listening to two friends being honest and transparent with each other (even though I'm sure they have a lot more they'd like to say about certain topics that are not fit for NPR!). I especially enjoyed the multi-episode series about Ron Brown High, and hope that Code Switch can do something like that again to really dig into their stories. Never have come across a Code Switch episode I didn't like.",5
Best Podcast on Race/Ethnicity/Culture,01/24/2018,Jagzier,Codeswitch is excellent and balanced journalism on issues of race and ethnicity in our culture. I love that they share opposing views to help bring broader perspective to issues that are highly relevant to our current culture.,5
A+,01/24/2018,lmr1977,"Gripping and thoughtful discussions and reporting with great hosts in Gene Denby and Shereen Marisol Maraji, who bring warmth, wit, incisive analysis, and a necessary sense of urgency to every episode. I was particularly grateful for the recent episode “The R-word in the age of Trump,” and how critically it engaged with journalism in general and NPR in particular.",5
Important,01/24/2018,Dilly5555,"Codeswitch team,

I’m not sure I would never claim to be woke as a state of being but after listening to the “R-word in the age of Trump” episode I’m a little less sleepy now. Hearing racism discussed in terms of harm versus character, defining where terms like bigotry and stereotype exist in relation to each other, and how racial language creates tough questions in this age of journalism was really...intense? Powerful? I can’t find the right word to encompass the fact that I kept rewinding this episode over and over to hear it again. I feel better equipped to understand, discuss, and identify racism and racial animus than I was yesterday in a way that fundamentally changes the conversation for me. I admit that it had never occurred to me that using racism as a descriptor of a perpetrators character without discussing the context of harm was itself racist. I am truly happy to have been exposed to this and the codeswitch team has a listener fr life after today. Thank you for the work that you do here.",5
A very important contribution,01/25/2018,Devi-chan,"So often melanin-deficient folx like me are told ""Hey, sit down and just listen!"" This is a fantastic place to sit down, just listen, and learn about the experiences of PoC in our culture. Five stars for quality of reporting, five stars for the thoughtfulness of the commentary - NPR is diverse, and they chose the best of the best for this. It's not the place to stop learning, but it is a must-listen.",5
“I am a story.”,01/26/2018,Ocean's mama,"“I am a story.” It’s what we all are and it’s time to stop, ask and listen. Love this podcast so much. I am learning, leaning into the discomfort of having been complicit in oppression, and striving to become part of the solution.",5
Smart and Thoughtful Commentary,01/27/2018,Sweetn230,"Code Switch has some of the best commentary and reporting out there when it comes to the intersection of identity, politics, culture, and attitudes. This is what’s needed right now.",5
Why I listen to code switch,01/29/2018,Dinahfitz,I may be too late for this review but as a 50 something white woman who lives in the south I listen because I believe I am never too old to learn and grow. I refuse to let my location or age or skin color define me. I want to be as aware and “woke” ( I hesitate describing myself that way. Seems more authentic if it came from a POC that knows me) as I can possibly be. Code Switch helps me see issues from the perspectives of those in which they most matter. Thank you for teaching me something every time I listen.,5
