Title,Date,User,Body,Rating 
Biased,10/09/2018,KaitOehrle,"I like the concept of a quick recap of the top headlines, but unfortunately they don’t report just the facts. They lean left and report on their opinions, and have a clear liberal bias most of the time.",2
I listen every morning,10/09/2018,DrPeanutButter,Good unbiased snapshot of the current events I’m interested in as well as stories I may not have heard about otherwise. Thanks NPR!,5
Succinct coverage of current topics,10/10/2018,jft477478,"I listen every day as I’m preparing &/eating my breakfast. This is part of my start to every weekday. The highlights are just right. If I want more in-depth coverage, I’ll go to the main NPR site.",5
Listen Every Day,10/10/2018,BTC645,"Fantastic, Balanced reporting of the day’s most important stories. A must listen.",5
"great news, awful music",10/12/2018,GottaRun21,The news is just what you would expect... but the the music. It’s horrid. It’s ominous as if to portend nothing but bad news. It almost makes me not want to listen. Who wants to start their day with downbeat music?!,4
Poorly edited,10/15/2018,Rch890089990,"The content is great, however every episode I've listened to thus far is poorly edited. The intro repeats, content is skipping, sometimes there's scrambled conversation, and so on. Fix this issue and you have a great podcast.",3
Love it!,10/17/2018,allien94,You all are part of my morning routine and have been for over a year. Thanks so much 😊,5
Seriousness,10/17/2018,elparamo,The man makes very stupid and melodramatic jokes. He makes me wonder if he takes his job and the content of the news seriously.,1
My only complaint,10/18/2018,Krystina Jordan,The only problem I have I that I’m left refreshing my app every minute after 6 am waiting for it to be available.,5
Why,10/18/2018,oHamlit,Why browbeat the Comedy Store Owner.,1
Quintessential NPR,10/18/2018,WuKAZUKI,Exactly what I’d expect from NPR in a morning news podcast. Summarized top news stories of the day told from a traditional reporting perspective.,5
Great podcast,09/10/2018,Bibi Jean,Top of the line,5
first podcast every week day!! ♥️♥️,09/13/2018,jen min,But might want to clarify the correct date at the end of today’s episode as it is Thursday September 13... right? Now I’m confused.,5
Perfect morning start,09/13/2018,4(;=$74:?,Been listening every day since the start. A daily must have. Thanks!!,5
Essential Information,09/14/2018,ClarkHol,I have to start my weekdays with Up First! It’s an essential part of my morning routine and I would really miss it if I didn’t have it. I feel more ready for the day after listening. I consider it my daily briefing. Thank you NPR!,5
Love it!,09/18/2018,Best of Ben,"The hosts, coverage, and length of time - it’s all great! There are occasional reporters though (a whispery out-of-breath lady with weird cadence, a dude who always pauses before attempting to pronounce “Puerto Rico” like a local) that I always skip past, but that’s my only complaint.",5
The News Straightforward,09/19/2018,"Sisler, Nick",Up First gives a short and concise account of the news each day and it gives the information I want to know to get my day started. It is the perfect way to start my day.,5
Great show,09/19/2018,MYoj71989,This podcast provides a short account of the highlights of what to expect from the news each weekday morning.,5
Except for the background noise...,09/20/2018,stranger in a strange place,"This is a good daily brief of the headlines, and I am glad to have a little more than the 5 min on the hour summary. But what is with the annoying background sounds? If you listen to this while sitting quietly, that noise is annoying as heck. Makes me a little crazy.",4
Love this podcast! On my favorite list!,09/20/2018,mommylistener,Unfortunately I would always miss morning edition getting kids to school. I can finally get a nice overview of the news whenever I can get to it! I love how comprehensive it is in such a short period of time!,5
Quick accurate news bites,09/21/2018,Tmmel,Thank you for quick and accurate news bites for when I can’t listen to my local NPR station.,5
Automatic downloads,09/21/2018,brooklyn bridge 1085,I listen to up first every weekday morning. I live in nyc and need it to be downloaded when I’m above ground or ideally automatically but for some reason I have to manually download it almost every morning. Please help!!,4
Every morning it starts my day off right,09/23/2018,JohannaCatalina21,"The podcast is such a constant part of my day! It’s short, informative, and entertaining.",5
"Love the content, hate the opening “music”",09/24/2018,dele tastic,"Very informative, great coverage for someone like me who no longer listens to traditional news. But that opening and closing music gives a feeling of bleakness - don’t like it.",5
Great!,09/24/2018,andyhutch,I start my morning with this every day. Makes me feel like a kid waking up to my parents playing NPR. Keep up the great work.,5
Not bad.,09/26/2018,SirSoul,"I love the show and ideally would like it to be part of my morning routine, but the times at which new episodes are posted is a bit inconsistent.",4
Breaking News in 15 minutes or Less,09/26/2018,BevRoss,It's nice to feel caught up on what is going on without having to listen to hours of in depth analysis. Perfect for getting ready for work in the morning.,5
Great way to get the big news of the day,09/26/2018,Areka,Up First is an approximately 10 minute daily podcast with three to four of the biggest news stories of the day. It's a great way to get the news quickly while I'm getting ready for work every morning!,5
