Title,Date,User,Body,Rating 
Great info,02/01/2017,Mandy2214,"I am still trying to figure out what ""side"" I align with and I love this podcast. I feel like I get both sides of the argument and they ""dumb it down"" so everyone understands what the issues are where other groups are coming from and what they have found. Like everything there will always be another side but I like how this group strives to get the back up or questions each other for where they got the information.",5
Informational without being dry,02/01/2017,Hawtsperrrrrr,"This is a good, basic, informative podcast that you can rely on for honest reporting and a general overview of what's going on, while offering an entertaining aspect. It's a great jumping off point to go and investigate further, but should be a starting point for informing yourself, not an ending point.",4
"Literally, invaluable reporting",02/01/2017,BenDuffie,"I have listened to this podcast for years, it is first form and now it's current form. NPR's politics team are some of the most intelligent and thoughtful reporters I have ever heard. And one of the best, and grossly under appreciated aspect, is that they pull in other NPR reports from various fields to help give more insight on certain topics of current stories.",5
Fantastic!,02/01/2017,bazanardi,Really good commentary and insightful discussion. Can't wait to hear more.,5
A bit too smug and snarky IMO,02/01/2017,Mint2tch,"Overall I like this podcast for the information it gives and it's entertainment value. I will continue to listen to it as long as I can get past the snarky, smug little laughs that constantly come from the ladies in particular. You might think that all the laughing and giggling they did about GOP losing and then being so wrong would have knocked them off their high horses a bit, but it's not so. They really act like they have 100% knowledge of everything and Trump is just a fool. And while I get that, because he behaves like an idiot far too often, perhaps the hosts need take their job more seriously and start looking at things a little more intricately.",3
"Brian (St. Louis, MO)",02/01/2017,"Brian - St. Louis, MO","I never heard ""It's All Politics,"" so I can't compare this to anything. I enjoy listening to this crew of people - no shouting, no yelling. They have helped get me into politics in the past year. I wish them the best and want to say thank you for their contribution to the political landscape.",5
Really great analysis on what's going on.,02/01/2017,Lynnoalive,"Unlike some of the other podcasts, this one doesn't have people laughing and joking or talking about their personal lives. The hosts are funny, but only enough to keep it interesting. They explain who people are, and what they're impact is to any given situation.",5
Top of my feed,01/31/2017,higbees5,"Discovered this tidy program within the last year and now don't know what I would do without it. While not for everyone, I like the light familiar tone taken by the rotating members. Feels like your with friends discussing what has just happened. (Really knowledgeable friends). Nothing but snaps for this program.",5
Really Fun! But needs to get real about election content,01/31/2017,Jordan Aguacate,"This is a super fun podcast, I don't think I've missed an episode. Gonna miss the original crew but glad they got us thru...the election anyway! NPR shouldn't underestimate the value of this unique (fun!) outlet and news source.",5
"Great info, easy to listen to",01/31/2017,Kerryw24000,Reading is hard... to fit in to my day sometimes. So listening to news updates is always great. My only negative opinion is that there aren't enough podcasts.,5
Great podcast,01/31/2017,Ejohnson673,Very informative,5
Factual and interesting to listen,01/31/2017,Nerd45454,Love this podcast.,5
Give A Listen,01/31/2017,RPMick,👍👍👍,5
New to paying attention,01/31/2017,Danirilla,I've found several podcasts that tell both sides of the story and present information in a way that is beneficial for newbies to the political realm. Thank you.,5
Unbiased & fair reporting,01/31/2017,MethodicJon,A must add to your feeds,5
Thank you! Keep 'em coming!,01/31/2017,Ally2550,I wish you were on daily. This is required listening for all Americans.,5
"Best coverage, hands down",01/31/2017,BriannaAC,The NPR team has become my go to source for all-things politics. Their reporting breaks down the abstract into palatable information and has brought me back to being an informed voter.,5
Huge Asset in Parsing Politics,01/31/2017,Ally272017,"This is where I go when I need to understand what is happening, how it effects us, and what may come. The team can go deeper into explaining issues than they would be able to during a radio broadcast. Every voice brings insight but I especially enjoy Ron Elving for his long experience and common sense approach.",5
"Reliable, fair, and intelligent",01/31/2017,L OD,Best comprehensive breakdown of the news.,5
Most amazing politics podcast!,01/31/2017,ADoseofRunning,"LOVE this podcast!!! They break down the current political happenings in a way that is easy to understand but also thorough, all while maintaining humor and lightheartedness. They have been my most trusty podcast since last year's election, and they continue to be incredibly helpful/clarifying in 2017. I highly recommend!!! Keep up the good work politics team!",5
Helps me get through the week!,01/31/2017,Classic music newbie,Wonderful coverage - it is great to hear the varied perspectives from experts. Keeps me updated without stressing me out! Great reporting,5
Trump Antidote,01/31/2017,HAPPET,"This podcast is the only thing keeping me sane in the Trump era. Thank you for distilling out the ""alternate facts"" and keeping things real.",4
Potterwatch,01/31/2017,615Chivette,"Thanks to NPR politics podcast I'm able to stay informed from an admittedly left-facing but mostly neutral source with a sense of humor in a dark time. Voldemort is back, y'all",4
"Wonderful, thorough coverage",01/31/2017,Uindyhd,"Love this show and love the hosts! Coverage is awesome, analysis is awesome!",5
Thank you!!,01/31/2017,Lisa Marie M,"As someone who took no interest in politics before this last election, I am immensely grateful for the education I am receiving from NPR Politics. It is so helpful to get the broken down version of what is happening in politics so I can actually process and understand it. Love all of the hosts and correspondants!",5
